"id","title","description","link","image_link","price","sale_price","category","availability","group_id","group_leader","attributes"
"a97","Rimless Sunglasses","Minimalist rimless sunglasses with titanium temples. Featherweight sophistication.","http://localhost:8080/product/detail.html?id=a97","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","125.00","","Clothing > Accessories","in stock","a97","true","color=Grey/size=One Size/gender=Unisex"
"a98","Polarised Sunglasses","High-performance polarised lenses in a classic frame. Reduces glare perfectly.","http://localhost:8080/product/detail.html?id=a98","https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80","145.00","","Clothing > Accessories","in stock","a98","true","color=Camel/size=One Size/gender=Unisex"
"a99","Rectangular Sunglasses","Clean rectangular frames in dark acetate. A versatile everyday pair.","http://localhost:8080/product/detail.html?id=a99","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","125.00","","Clothing > Accessories","in stock","a99","true","color=Ivory/size=One Size/gender=Unisex"
"a100","Micro Sunglasses","Tiny micro sunglasses in metal frames. Maximum attitude, minimal coverage.","http://localhost:8080/product/detail.html?id=a100","https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80","85.00","","Clothing > Accessories","in stock","a100","true","color=Red/size=One Size/gender=Unisex"
"a101","Leather Belt","Classic 3cm belt in full-grain leather. Brushed-silver buckle.","http://localhost:8080/product/detail.html?id=a101","https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80","75.00","","Clothing > Accessories","in stock","a101","true","color=Green/size=One Size/gender=Unisex"
"a102","Leather Wallet","Bi-fold wallet in Italian calfskin leather. Six card slots and a bill compartment.","http://localhost:8080/product/detail.html?id=a102","https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80","125.00","","Clothing > Accessories","in stock","a102","true","color=Black/size=One Size/gender=Unisex"
"a103","Card Holder","Slim card holder in saffiano leather. Four card slots with a central pocket.","http://localhost:8080/product/detail.html?id=a103","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","65.00","","Clothing > Accessories","in stock","a103","true","color=White/size=One Size/gender=Unisex"
"a104","Leather Keychain","Braided leather keychain with gold-plated hardware. A refined everyday detail.","http://localhost:8080/product/detail.html?id=a104","https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80","35.00","","Clothing > Accessories","in stock","a104","true","color=Navy/size=One Size/gender=Unisex"
"a105","Fedora Hat","Wool-felt fedora with a grosgrain ribbon band. A stylish finishing touch.","http://localhost:8080/product/detail.html?id=a105","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","95.00","","Clothing > Accessories","in stock","a105","true","color=Beige/size=One Size/gender=Unisex"
"a106","Baseball Cap","Washed cotton twill cap with an adjustable back strap. Embroidered MAISON logo.","http://localhost:8080/product/detail.html?id=a106","https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80","45.00","","Clothing > Accessories","in stock","a106","true","color=Brown/size=One Size/gender=Unisex"
"a107","Bucket Hat","Reversible bucket hat in cotton. Solid on one side, print on the other.","http://localhost:8080/product/detail.html?id=a107","https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80","55.00","","Clothing > Accessories","in stock","a107","true","color=Grey/size=One Size/gender=Unisex"
"a108","Leather Watch Strap","Replacement watch strap in calfskin leather. Quick-release spring bars.","http://localhost:8080/product/detail.html?id=a108","https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80","55.00","","Clothing > Accessories","in stock","a108","true","color=Camel/size=One Size/gender=Unisex"
"a109","Beanie","Ribbed knit beanie in merino wool. Turn-up cuff with a snug fit.","http://localhost:8080/product/detail.html?id=a109","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","45.00","","Clothing > Accessories","in stock","a109","true","color=Ivory/size=One Size/gender=Unisex"
"a110","Panama Hat","Hand-woven Ecuadorian straw Panama hat. Packable without losing its shape.","http://localhost:8080/product/detail.html?id=a110","https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80","125.00","","Clothing > Accessories","in stock","a110","true","color=Red/size=One Size/gender=Unisex"
"a111","Coin Purse","Small zip-around coin purse in grained leather. Fits coins, keys, and a card.","http://localhost:8080/product/detail.html?id=a111","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","45.00","","Clothing > Accessories","in stock","a111","true","color=Green/size=One Size/gender=Unisex"
"a112","Leather Passport Holder","Slim passport holder in smooth leather. Card slots and a pen loop inside.","http://localhost:8080/product/detail.html?id=a112","https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80","75.00","","Clothing > Accessories","in stock","a112","true","color=Black/size=One Size/gender=Unisex"
"a113","Silk Pocket Square","Hand-rolled silk pocket square in original MAISON prints. Elevates any jacket.","http://localhost:8080/product/detail.html?id=a113","https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80","45.00","","Clothing > Accessories","in stock","a113","true","color=White/size=One Size/gender=Unisex"
"a114","Leather Zip Wallet","Continental zip-around wallet in pebbled leather. Twelve card slots and a coin section.","http://localhost:8080/product/detail.html?id=a114","https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80","155.00","","Clothing > Accessories","in stock","a114","true","color=Navy/size=One Size/gender=Unisex"
"a115","Hair Clip Set","Set of three acetate hair clips. Tortoiseshell, black, and cream.","http://localhost:8080/product/detail.html?id=a115","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","35.00","","Clothing > Accessories","in stock","a115","true","color=Beige/size=One Size/gender=Unisex"
"a116","Cashmere Gloves","Touchscreen-compatible cashmere gloves. Ribbed cuffs with a snug fit.","http://localhost:8080/product/detail.html?id=a116","https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80","95.00","","Clothing > Accessories","in stock","a116","true","color=Brown/size=One Size/gender=Unisex"
"a117","Leather Luggage Tag","Leather luggage tag with a brass buckle strap. Engraved MAISON logo.","http://localhost:8080/product/detail.html?id=a117","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","35.00","","Clothing > Accessories","in stock","a117","true","color=Grey/size=One Size/gender=Unisex"
"a118","Umbrella","Compact automatic umbrella with a maple handle. Windproof with a quick-dry canopy.","http://localhost:8080/product/detail.html?id=a118","https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80","65.00","","Clothing > Accessories","in stock","a118","true","color=Camel/size=One Size/gender=Unisex"
"a119","Cufflinks","Sterling silver cufflinks with mother-of-pearl inlay. T-bar closure.","http://localhost:8080/product/detail.html?id=a119","https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80","95.00","","Clothing > Accessories","in stock","a119","true","color=Ivory/size=One Size/gender=Unisex"
"a120","Tie Bar","Brushed sterling silver tie bar. Classic clip style that holds firmly.","http://localhost:8080/product/detail.html?id=a120","https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80","55.00","","Clothing > Accessories","in stock","a120","true","color=Red/size=One Size/gender=Unisex"
"a121","Reading Glasses","Stylish reading glasses in acetate frames. Available in multiple strengths.","http://localhost:8080/product/detail.html?id=a121","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","65.00","","Clothing > Accessories","in stock","a121","true","color=Green/size=One Size/gender=Unisex"
"a122","Candle","Hand-poured soy wax candle in MAISON signature scent. 45-hour burn time.","http://localhost:8080/product/detail.html?id=a122","https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80","55.00","","Clothing > Accessories","in stock","a122","true","color=Black/size=One Size/gender=Unisex"
"a123","Room Spray","Room spray in cedar and white tea. Instant ambiance for any space.","http://localhost:8080/product/detail.html?id=a123","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","45.00","","Clothing > Accessories","in stock","a123","true","color=White/size=One Size/gender=Unisex"
"a124","Diffuser Set","Reed diffuser in a glass vessel. Bergamot and fig scent lasts 3 months.","http://localhost:8080/product/detail.html?id=a124","https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80","65.00","","Clothing > Accessories","in stock","a124","true","color=Navy/size=One Size/gender=Unisex"
"a125","Cotton Handkerchief","Set of three cotton handkerchiefs with hand-rolled edges. Classic and refined.","http://localhost:8080/product/detail.html?id=a125","https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80","25.00","","Clothing > Accessories","in stock","a125","true","color=Beige/size=One Size/gender=Unisex"
"a126","Tray","Leather-lined valet tray for keys and cards. Snap-together corners.","http://localhost:8080/product/detail.html?id=a126","https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80","85.00","","Clothing > Accessories","in stock","a126","true","color=Brown/size=One Size/gender=Unisex"
"a127","Leather Journal","A5 journal in Italian leather with gold-edge pages. A beautiful place for thoughts.","http://localhost:8080/product/detail.html?id=a127","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","75.00","","Clothing > Accessories","in stock","a127","true","color=Grey/size=One Size/gender=Unisex"
"a128","Eau de Parfum","MAISON signature eau de parfum. Notes of bergamot, iris, and sandalwood. 50ml.","http://localhost:8080/product/detail.html?id=a128","https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80","125.00","","Clothing > Accessories","in stock","a128","true","color=Camel/size=One Size/gender=Unisex"
"a129","Travel Wallet","Travel wallet in full-grain leather. Passport pockets, boarding pass slot, and zip section.","http://localhost:8080/product/detail.html?id=a129","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","135.00","","Clothing > Accessories","in stock","a129","true","color=Ivory/size=One Size/gender=Unisex"
"a130","Gift Card","MAISON gift card. Delivered in a branded envelope. Redeemable online and in store.","http://localhost:8080/product/detail.html?id=a130","https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80","50.00","","Clothing > Accessories","in stock","a130","true","color=Red/size=One Size/gender=Unisex"
"a131","Silk Sleep Mask","Pure silk sleep mask with elasticated band. Block out light in style.","http://localhost:8080/product/detail.html?id=a131","https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80","35.00","","Clothing > Accessories","in stock","a131","true","color=Green/size=One Size/gender=Unisex"
"a132","Leather Photo Frame","Full-grain leather photo frame for 5x7 prints. A timeless desk accessory.","http://localhost:8080/product/detail.html?id=a132","https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80","65.00","","Clothing > Accessories","in stock","a132","true","color=Black/size=One Size/gender=Unisex"
"a133","Monogrammed Towel","Egyptian cotton bath towel with embroidered monogram. 600gsm luxury weight.","http://localhost:8080/product/detail.html?id=a133","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","55.00","","Clothing > Accessories","in stock","a133","true","color=White/size=One Size/gender=Unisex"
"a134","Wooden Sunglasses Case","Handcrafted walnut sunglasses case with a magnetic closure. Felt-lined interior.","http://localhost:8080/product/detail.html?id=a134","https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80","45.00","","Clothing > Accessories","in stock","a134","true","color=Navy/size=One Size/gender=Unisex"
"a135","Leather Wine Carrier","Single-bottle wine carrier in vegetable-tanned leather. Magnetic snap closure.","http://localhost:8080/product/detail.html?id=a135","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","85.00","","Clothing > Accessories","in stock","a135","true","color=Beige/size=One Size/gender=Unisex"
"a136","Travel Candle Set","Set of three mini candles in MAISON signature scents. Perfect for travel.","http://localhost:8080/product/detail.html?id=a136","https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80","55.00","","Clothing > Accessories","in stock","a136","true","color=Brown/size=One Size/gender=Unisex"
"a137","Cashmere Eye Mask","Pure cashmere eye mask in a gift box. Elasticated band for gentle comfort.","http://localhost:8080/product/detail.html?id=a137","https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80","45.00","","Clothing > Accessories","in stock","a137","true","color=Grey/size=One Size/gender=Unisex"
"a138","Leather Coaster Set","Set of four leather coasters in a stacking holder. Debossed MAISON logo.","http://localhost:8080/product/detail.html?id=a138","https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80","45.00","","Clothing > Accessories","in stock","a138","true","color=Camel/size=One Size/gender=Unisex"
"a139","Silk Hair Ties","Set of three silk hair ties. Gentle on hair and stylish on the wrist.","http://localhost:8080/product/detail.html?id=a139","https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80","25.00","","Clothing > Accessories","in stock","a139","true","color=Ivory/size=One Size/gender=Unisex"
